,AATS7dv,AATS8dv,AATS7d,AATS8d,AATS7s,AATS8s,AATS7Z,AATS8Z,AATS7m,AATS8m,AATS7v,AATS8v,AATS7se,AATS8se,AATS7pe,AATS8pe,AATS7are,AATS8are,AATS7p,AATS8p,AATS7i,AATS8i,AATSC7c,AATSC8c,AATSC7dv,AATSC8dv,AATSC7d,AATSC8d,AATSC7s,AATSC8s,AATSC7Z,AATSC8Z,AATSC7m,AATSC8m,AATSC7v,AATSC8v,AATSC7se,AATSC8se,AATSC7pe,AATSC8pe,AATSC7are,AATSC8are,AATSC7p,AATSC8p,AATSC7i,AATSC8i,MATS7c,MATS8c,MATS7dv,MATS8dv,MATS7d,MATS8d,MATS7s,MATS8s,MATS7Z,MATS8Z,MATS7m,MATS8m,MATS7v,MATS8v,MATS7se,MATS8se,MATS7pe,MATS8pe,MATS7are,MATS8are,MATS7p,MATS8p,MATS7i,MATS8i,GATS7c,GATS8c,GATS7dv,GATS8dv,GATS7d,GATS8d,GATS7s,GATS8s,GATS7Z,GATS8Z,GATS7m,GATS8m,GATS7v,GATS8v,GATS7se,GATS8se,GATS7pe,GATS8pe,GATS7are,GATS8are,GATS7p,GATS8p,GATS7i,GATS8i,AXp-7d,AXp-7dv,SpAbs_Dt,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,LogEE_Dt,SM1_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,DetourIndex,MAXsLi,MAXssBe,MAXssssBe,MAXssBH,MAXsssB,MAXssssB,MAXsCH3,MAXdCH2,MAXssCH2,MAXtCH,MAXdsCH,MAXaaCH,MAXsssCH,MAXddC,MAXtsC,MAXdssC,MAXaasC,MAXaaaC,MAXssssC,MAXsNH3,MAXsNH2,MAXssNH2,MAXdNH,MAXssNH,MAXaaNH,MAXtN,MAXsssNH,MAXdsN,MAXaaN,MAXsssN,MAXddsN,MAXaasN,MAXssssN,MAXsOH,MAXdO,MAXssO,MAXaaO,MAXsF,MAXsSiH3,MAXssSiH2,MAXsssSiH,MAXssssSi,MAXsPH2,MAXssPH,MAXsssP,MAXdsssP,MAXsssssP,MAXsSH,MAXdS,MAXssS,MAXaaS,MAXdssS,MAXddssS,MAXsCl,MAXsGeH3,MAXssGeH2,MAXsssGeH,MAXssssGe,MAXsAsH2,MAXssAsH,MAXsssAs,MAXsssdAs,MAXsssssAs,MAXsSeH,MAXdSe,MAXssSe,MAXaaSe,MAXdssSe,MAXddssSe,MAXsBr,MAXsSnH3,MAXssSnH2,MAXsssSnH,MAXssssSn,MAXsI,MAXsPbH3,MAXssPbH2,MAXsssPbH,MAXssssPb,MINsLi,MINssBe,MINssssBe,MINssBH,MINsssB,MINssssB,MINsCH3,MINdCH2,MINssCH2,MINtCH,MINdsCH,MINaaCH,MINsssCH,MINddC,MINtsC,MINdssC,MINaasC,MINaaaC,MINssssC,MINsNH3,MINsNH2,MINssNH2,MINdNH,MINssNH,MINaaNH,MINtN,MINsssNH,MINdsN,MINaaN,MINsssN,MINddsN,MINaasN,MINssssN,MINsOH,MINdO,MINssO,MINaaO,MINsF,MINsSiH3,MINssSiH2,MINsssSiH,MINssssSi,MINsPH2,MINssPH,MINsssP,MINdsssP,MINsssssP,MINsSH,MINdS,MINssS,MINaaS,MINdssS,MINddssS,MINsCl,MINsGeH3,MINssGeH2,MINsssGeH,MINssssGe,MINsAsH2,MINssAsH,MINsssAs,MINsssdAs,MINsssssAs,MINsSeH,MINdSe,MINssSe,MINaaSe,MINdssSe,MINddssSe,MINsBr,MINsSnH3,MINssSnH2,MINsssSnH,MINssssSn,MINsI,MINsPbH3,MINssPbH2,MINsssPbH,MINssssPb,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33
523,5.1666665,7.1695905,2.4871795,2.9298246,4.8280506,5.1405134,20.602564,24.14035,75.30512,89.56484,159.65292,193.39949,8.342739,8.439955,6.771318,6.9578667,6.7589335,6.921719,1.1024677,1.3043612,170.66144,165.79897,-0.0007911969,-0.0052076573,-0.44124886,0.4510102,0.09803383,-0.024839016,-0.47166505,0.09672507,1.0182049,-1.3388438,4.620585,-5.5494757,6.902463,2.3042479,-0.013847165,-0.0020953303,-0.021682171,0.001847121,-0.027091533,0.0027210047,0.043969277,-0.0045512174,0.07049856,-0.11598714,-0.019514829,-0.1284466,-0.084004305,0.08586265,0.13918486,-0.035265528,-0.16532964,0.0339044,0.09322454,-0.12258151,0.09321615,-0.11195569,0.15792456,0.052719925,-0.101586215,-0.01537186,-0.116503514,0.0099250255,-0.13022913,0.013079883,0.1626726,-0.016838083,0.04269667,-0.070246324,1.0373098,1.3227121,1.1398106,0.8951854,0.7813583,1.0935278,1.448458,1.0205439,0.9373359,1.2098001,0.9430989,1.1881214,0.8254086,0.90413207,1.2178528,1.0406197,1.2452577,1.0111532,1.2498634,1.0135149,0.7366276,1.078574,0.8052779,1.075505,0.033816326,0.008151377,,,,,,,,,,,,,,,,,,,,,1.548531,3.661648,0.74854404,5.703159,1.8894625,1.462423,0.19564371,,2.0575616,-0.8608347,0.2694852,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.5092196,8.851859,,3.5573752,3.8821645,1.7130297,-0.60425633,1.5180472,,9.807496,12.381127,4.88412,,13.104139,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-4.4363537,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1135598,3.661648,0.35345843,5.703159,1.8783487,1.1551142,-0.01195088,,1.9726474,-1.0962297,-0.436085,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.5092196,8.851859,,3.1856816,3.8604689,1.68825,-0.60425633,1.4111079,,9.807496,11.708839,4.537792,,12.924288,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-4.4363537,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.325904,1.4718667,4.031494,1.4848155,3.9654064,6.484206,3.8620634,5.5027065,2.8143275,0.5138749,1.4238139,1.3547713,0.09090909,0.4117647,0.81150854,0.47980595,3.638722,0.82482105,0.6701919
524,5.1666665,7.1695905,2.4871795,2.9298246,4.8280506,5.1405134,20.602564,24.14035,75.30512,89.56484,159.65292,193.39949,8.342739,8.439955,6.771318,6.9578667,6.7589335,6.921719,1.1024677,1.3043612,170.66144,165.79897,-0.0007911969,-0.0052076573,-0.44124886,0.4510102,0.09803383,-0.024839016,-0.47166505,0.09672507,1.0182049,-1.3388438,4.620585,-5.5494757,6.902463,2.3042479,-0.013847165,-0.0020953303,-0.021682171,0.001847121,-0.027091533,0.0027210047,0.043969277,-0.0045512174,0.07049856,-0.11598714,-0.019514829,-0.1284466,-0.084004305,0.08586265,0.13918486,-0.035265528,-0.16532964,0.0339044,0.09322454,-0.12258151,0.09321615,-0.11195569,0.15792456,0.052719925,-0.101586215,-0.01537186,-0.116503514,0.0099250255,-0.13022913,0.013079883,0.1626726,-0.016838083,0.04269667,-0.070246324,1.0373098,1.3227121,1.1398106,0.8951854,0.7813583,1.0935278,1.448458,1.0205439,0.9373359,1.2098001,0.9430989,1.1881214,0.8254086,0.90413207,1.2178528,1.0406197,1.2452577,1.0111532,1.2498634,1.0135149,0.7366276,1.078574,0.8052779,1.075505,0.033816326,0.008151377,,,,,,,,,,,,,,,,,,,,,1.548531,3.661648,0.74854404,5.703159,1.8894625,1.462423,0.19564371,,2.0575616,-0.8608347,0.2694852,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.5092196,8.851859,,3.5573752,3.8821645,1.7130297,-0.60425633,1.5180472,,9.807496,12.381127,4.88412,,13.104139,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-4.4363537,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1135598,3.661648,0.35345843,5.703159,1.8783487,1.1551142,-0.01195088,,1.9726474,-1.0962297,-0.436085,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.5092196,8.851859,,3.1856816,3.8604689,1.68825,-0.60425633,1.4111079,,9.807496,11.708839,4.537792,,12.924288,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-4.4363537,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.325904,1.4718667,4.031494,1.4848155,3.9654064,6.484206,3.8620634,5.5027065,2.8143275,0.5138749,1.4238139,1.3547713,0.09090909,0.4117647,0.81150854,0.47980595,3.638722,0.82482105,0.6701919
525,5.1666665,7.1695905,2.4871795,2.9298246,4.8280506,5.1405134,20.602564,24.14035,75.30512,89.56484,159.65292,193.39949,8.342739,8.439955,6.771318,6.9578667,6.7589335,6.921719,1.1024677,1.3043612,170.66144,165.79897,-0.0007911969,-0.0052076573,-0.44124886,0.4510102,0.09803383,-0.024839016,-0.47166505,0.09672507,1.0182049,-1.3388438,4.620585,-5.5494757,6.902463,2.3042479,-0.013847165,-0.0020953303,-0.021682171,0.001847121,-0.027091533,0.0027210047,0.043969277,-0.0045512174,0.07049856,-0.11598714,-0.019514829,-0.1284466,-0.084004305,0.08586265,0.13918486,-0.035265528,-0.16532964,0.0339044,0.09322454,-0.12258151,0.09321615,-0.11195569,0.15792456,0.052719925,-0.101586215,-0.01537186,-0.116503514,0.0099250255,-0.13022913,0.013079883,0.1626726,-0.016838083,0.04269667,-0.070246324,1.0373098,1.3227121,1.1398106,0.8951854,0.7813583,1.0935278,1.448458,1.0205439,0.9373359,1.2098001,0.9430989,1.1881214,0.8254086,0.90413207,1.2178528,1.0406197,1.2452577,1.0111532,1.2498634,1.0135149,0.7366276,1.078574,0.8052779,1.075505,0.033816326,0.008151377,,,,,,,,,,,,,,,,,,,,,1.548531,3.661648,0.74854404,5.703159,1.8894625,1.462423,0.19564371,,2.0575616,-0.8608347,0.2694852,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.5092196,8.851859,,3.5573752,3.8821645,1.7130297,-0.60425633,1.5180472,,9.807496,12.381127,4.88412,,13.104139,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-4.4363537,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1135598,3.661648,0.35345843,5.703159,1.8783487,1.1551142,-0.01195088,,1.9726474,-1.0962297,-0.436085,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.5092196,8.851859,,3.1856816,3.8604689,1.68825,-0.60425633,1.4111079,,9.807496,11.708839,4.537792,,12.924288,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-4.4363537,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.325904,1.4718667,4.031494,1.4848155,3.9654064,6.484206,3.8620634,5.5027065,2.8143275,0.5138749,1.4238139,1.3547713,0.09090909,0.4117647,0.81150854,0.47980595,3.638722,0.82482105,0.6701919
526,5.1666665,7.1695905,2.4871795,2.9298246,4.8280506,5.1405134,20.602564,24.14035,75.30512,89.56484,159.65292,193.39949,8.342739,8.439955,6.771318,6.9578667,6.7589335,6.921719,1.1024677,1.3043612,170.66144,165.79897,-0.0007911969,-0.0052076573,-0.44124886,0.4510102,0.09803383,-0.024839016,-0.47166505,0.09672507,1.0182049,-1.3388438,4.620585,-5.5494757,6.902463,2.3042479,-0.013847165,-0.0020953303,-0.021682171,0.001847121,-0.027091533,0.0027210047,0.043969277,-0.0045512174,0.07049856,-0.11598714,-0.019514829,-0.1284466,-0.084004305,0.08586265,0.13918486,-0.035265528,-0.16532964,0.0339044,0.09322454,-0.12258151,0.09321615,-0.11195569,0.15792456,0.052719925,-0.101586215,-0.01537186,-0.116503514,0.0099250255,-0.13022913,0.013079883,0.1626726,-0.016838083,0.04269667,-0.070246324,1.0373098,1.3227121,1.1398106,0.8951854,0.7813583,1.0935278,1.448458,1.0205439,0.9373359,1.2098001,0.9430989,1.1881214,0.8254086,0.90413207,1.2178528,1.0406197,1.2452577,1.0111532,1.2498634,1.0135149,0.7366276,1.078574,0.8052779,1.075505,0.033816326,0.008151377,,,,,,,,,,,,,,,,,,,,,1.548531,3.661648,0.74854404,5.703159,1.8894625,1.462423,0.19564371,,2.0575616,-0.8608347,0.2694852,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.5092196,8.851859,,3.5573752,3.8821645,1.7130297,-0.60425633,1.5180472,,9.807496,12.381127,4.88412,,13.104139,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-4.4363537,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1135598,3.661648,0.35345843,5.703159,1.8783487,1.1551142,-0.01195088,,1.9726474,-1.0962297,-0.436085,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.5092196,8.851859,,3.1856816,3.8604689,1.68825,-0.60425633,1.4111079,,9.807496,11.708839,4.537792,,12.924288,,,,,,,,-3.1712763,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-4.4363537,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,0.325904,1.4718667,4.031494,1.4848155,3.9654064,6.484206,3.8620634,5.5027065,2.8143275,0.5138749,1.4238139,1.3547713,0.09090909,0.4117647,0.81150854,0.47980595,3.638722,0.82482105,0.6701919
527,0.7307692,0.08,1.5192307,1.48,2.3449075,4.32,8.884615,9.84,29.72143,25.574465,87.00939,113.14034,7.3095407,8.842277,5.5750384,7.11492,5.5483847,7.18096,0.78057444,0.80908966,174.96947,180.93779,-0.0022389363,-0.01284634,0.8453011,-5.2829,-0.038854003,-0.022040816,0.5457715,-2.073464,4.0335555,-9.654081,19.108007,-44.570282,17.577816,-14.532175,0.02578393,-0.139263,0.06271193,-0.22416253,0.058477778,-0.23524195,0.004804974,0.06877823,-0.1322286,0.6573234,-0.05493261,-0.3151867,0.15612094,-0.9757131,-0.06453716,-0.03661017,0.2325981,-0.8836735,0.31137335,-0.74525404,0.31831095,-0.7424745,0.3793901,-0.31365466,0.16162597,-0.87296695,0.2906433,-1.0388987,0.24266037,-0.976164,0.011490906,0.16448043,-0.10094324,0.5018003,0.6374636,1.583519,0.58896166,2.2297685,0.877852,0.38440678,0.45872706,2.642482,0.64919186,1.4902639,0.64592755,1.4864987,0.578223,0.95936084,0.4688835,2.3138154,0.4206414,2.4617891,0.43548492,2.4065638,0.81714255,0.1574144,0.7862639,0.23839466,0.049063336,0.0144337565,,,,,,,,,,,,,,,,,,,,,1.4921528,3.661648,0.74854404,5.703159,1.1990973,1.7393013,0.19564371,,2.0575616,0.18067901,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.4546103,3.9964786,1.7130297,-0.60425633,1.5180472,,8.992867,11.401925,4.840139,,13.104139,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199727,3.661648,0.35345843,5.703159,1.1990973,1.5247941,-0.01195088,,1.9726474,-0.23494804,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.4546103,3.9408724,1.68825,-0.60425633,1.4111079,,8.992867,11.401925,4.5216026,,12.924288,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,1.0648609,1.1429762,2.4294658,1.4848155,7.431342,2.0,3.8620634,0.5,2.8143275,0.5138749,0.16666667,1.853144,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
528,0.7307692,0.08,1.5192307,1.48,2.3449075,4.32,8.884615,9.84,29.72143,25.574465,87.00939,113.14034,7.3095407,8.842277,5.5750384,7.11492,5.5483847,7.18096,0.78057444,0.80908966,174.96947,180.93779,-0.0022389363,-0.01284634,0.8453011,-5.2829,-0.038854003,-0.022040816,0.5457715,-2.073464,4.0335555,-9.654081,19.108007,-44.570282,17.577816,-14.532175,0.02578393,-0.139263,0.06271193,-0.22416253,0.058477778,-0.23524195,0.004804974,0.06877823,-0.1322286,0.6573234,-0.05493261,-0.3151867,0.15612094,-0.9757131,-0.06453716,-0.03661017,0.2325981,-0.8836735,0.31137335,-0.74525404,0.31831095,-0.7424745,0.3793901,-0.31365466,0.16162597,-0.87296695,0.2906433,-1.0388987,0.24266037,-0.976164,0.011490906,0.16448043,-0.10094324,0.5018003,0.6374636,1.583519,0.58896166,2.2297685,0.877852,0.38440678,0.45872706,2.642482,0.64919186,1.4902639,0.64592755,1.4864987,0.578223,0.95936084,0.4688835,2.3138154,0.4206414,2.4617891,0.43548492,2.4065638,0.81714255,0.1574144,0.7862639,0.23839466,0.049063336,0.0144337565,,,,,,,,,,,,,,,,,,,,,1.4921528,3.661648,0.74854404,5.703159,1.1990973,1.7393013,0.19564371,,2.0575616,0.18067901,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.4546103,3.9964786,1.7130297,-0.60425633,1.5180472,,8.992867,11.401925,4.840139,,13.104139,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199727,3.661648,0.35345843,5.703159,1.1990973,1.5247941,-0.01195088,,1.9726474,-0.23494804,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.4546103,3.9408724,1.68825,-0.60425633,1.4111079,,8.992867,11.401925,4.5216026,,12.924288,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,1.0648609,1.1429762,2.4294658,1.4848155,7.431342,2.0,3.8620634,0.5,2.8143275,0.5138749,0.16666667,1.853144,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
529,0.7307692,0.08,1.5192307,1.48,2.3449075,4.32,8.884615,9.84,29.72143,25.574465,87.00939,113.14034,7.3095407,8.842277,5.5750384,7.11492,5.5483847,7.18096,0.78057444,0.80908966,174.96947,180.93779,-0.0022389363,-0.01284634,0.8453011,-5.2829,-0.038854003,-0.022040816,0.5457715,-2.073464,4.0335555,-9.654081,19.108007,-44.570282,17.577816,-14.532175,0.02578393,-0.139263,0.06271193,-0.22416253,0.058477778,-0.23524195,0.004804974,0.06877823,-0.1322286,0.6573234,-0.05493261,-0.3151867,0.15612094,-0.9757131,-0.06453716,-0.03661017,0.2325981,-0.8836735,0.31137335,-0.74525404,0.31831095,-0.7424745,0.3793901,-0.31365466,0.16162597,-0.87296695,0.2906433,-1.0388987,0.24266037,-0.976164,0.011490906,0.16448043,-0.10094324,0.5018003,0.6374636,1.583519,0.58896166,2.2297685,0.877852,0.38440678,0.45872706,2.642482,0.64919186,1.4902639,0.64592755,1.4864987,0.578223,0.95936084,0.4688835,2.3138154,0.4206414,2.4617891,0.43548492,2.4065638,0.81714255,0.1574144,0.7862639,0.23839466,0.049063336,0.0144337565,,,,,,,,,,,,,,,,,,,,,1.4921528,3.661648,0.74854404,5.703159,1.1990973,1.7393013,0.19564371,,2.0575616,0.18067901,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.4546103,3.9964786,1.7130297,-0.60425633,1.5180472,,8.992867,11.401925,4.840139,,13.104139,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199727,3.661648,0.35345843,5.703159,1.1990973,1.5247941,-0.01195088,,1.9726474,-0.23494804,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.4546103,3.9408724,1.68825,-0.60425633,1.4111079,,8.992867,11.401925,4.5216026,,12.924288,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,1.0648609,1.1429762,2.4294658,1.4848155,7.431342,2.0,3.8620634,0.5,2.8143275,0.5138749,0.16666667,1.853144,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
530,0.7307692,0.08,1.5192307,1.48,2.3449075,4.32,8.884615,9.84,29.72143,25.574465,87.00939,113.14034,7.3095407,8.842277,5.5750384,7.11492,5.5483847,7.18096,0.78057444,0.80908966,174.96947,180.93779,-0.0022389363,-0.01284634,0.8453011,-5.2829,-0.038854003,-0.022040816,0.5457715,-2.073464,4.0335555,-9.654081,19.108007,-44.570282,17.577816,-14.532175,0.02578393,-0.139263,0.06271193,-0.22416253,0.058477778,-0.23524195,0.004804974,0.06877823,-0.1322286,0.6573234,-0.05493261,-0.3151867,0.15612094,-0.9757131,-0.06453716,-0.03661017,0.2325981,-0.8836735,0.31137335,-0.74525404,0.31831095,-0.7424745,0.3793901,-0.31365466,0.16162597,-0.87296695,0.2906433,-1.0388987,0.24266037,-0.976164,0.011490906,0.16448043,-0.10094324,0.5018003,0.6374636,1.583519,0.58896166,2.2297685,0.877852,0.38440678,0.45872706,2.642482,0.64919186,1.4902639,0.64592755,1.4864987,0.578223,0.95936084,0.4688835,2.3138154,0.4206414,2.4617891,0.43548492,2.4065638,0.81714255,0.1574144,0.7862639,0.23839466,0.049063336,0.0144337565,,,,,,,,,,,,,,,,,,,,,1.4921528,3.661648,0.74854404,5.703159,1.1990973,1.7393013,0.19564371,,2.0575616,0.18067901,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.4546103,3.9964786,1.7130297,-0.60425633,1.5180472,,8.992867,11.401925,4.840139,,13.104139,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199727,3.661648,0.35345843,5.703159,1.1990973,1.5247941,-0.01195088,,1.9726474,-0.23494804,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.4546103,3.9408724,1.68825,-0.60425633,1.4111079,,8.992867,11.401925,4.5216026,,12.924288,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,1.0648609,1.1429762,2.4294658,1.4848155,7.431342,2.0,3.8620634,0.5,2.8143275,0.5138749,0.16666667,1.853144,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
531,0.7307692,0.08,1.5192307,1.48,2.3449075,4.32,8.884615,9.84,29.72143,25.574465,87.00939,113.14034,7.3095407,8.842277,5.5750384,7.11492,5.5483847,7.18096,0.78057444,0.80908966,174.96947,180.93779,-0.0022389363,-0.01284634,0.8453011,-5.2829,-0.038854003,-0.022040816,0.5457715,-2.073464,4.0335555,-9.654081,19.108007,-44.570282,17.577816,-14.532175,0.02578393,-0.139263,0.06271193,-0.22416253,0.058477778,-0.23524195,0.004804974,0.06877823,-0.1322286,0.6573234,-0.05493261,-0.3151867,0.15612094,-0.9757131,-0.06453716,-0.03661017,0.2325981,-0.8836735,0.31137335,-0.74525404,0.31831095,-0.7424745,0.3793901,-0.31365466,0.16162597,-0.87296695,0.2906433,-1.0388987,0.24266037,-0.976164,0.011490906,0.16448043,-0.10094324,0.5018003,0.6374636,1.583519,0.58896166,2.2297685,0.877852,0.38440678,0.45872706,2.642482,0.64919186,1.4902639,0.64592755,1.4864987,0.578223,0.95936084,0.4688835,2.3138154,0.4206414,2.4617891,0.43548492,2.4065638,0.81714255,0.1574144,0.7862639,0.23839466,0.049063336,0.0144337565,,,,,,,,,,,,,,,,,,,,,1.4921528,3.661648,0.74854404,5.703159,1.1990973,1.7393013,0.19564371,,2.0575616,0.18067901,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.4546103,3.9964786,1.7130297,-0.60425633,1.5180472,,8.992867,11.401925,4.840139,,13.104139,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199727,3.661648,0.35345843,5.703159,1.1990973,1.5247941,-0.01195088,,1.9726474,-0.23494804,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.4546103,3.9408724,1.68825,-0.60425633,1.4111079,,8.992867,11.401925,4.5216026,,12.924288,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,1.0648609,1.1429762,2.4294658,1.4848155,7.431342,2.0,3.8620634,0.5,2.8143275,0.5138749,0.16666667,1.853144,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
532,0.7307692,0.08,1.5192307,1.48,2.3449075,4.32,8.884615,9.84,29.72143,25.574465,87.00939,113.14034,7.3095407,8.842277,5.5750384,7.11492,5.5483847,7.18096,0.78057444,0.80908966,174.96947,180.93779,-0.0022389363,-0.01284634,0.8453011,-5.2829,-0.038854003,-0.022040816,0.5457715,-2.073464,4.0335555,-9.654081,19.108007,-44.570282,17.577816,-14.532175,0.02578393,-0.139263,0.06271193,-0.22416253,0.058477778,-0.23524195,0.004804974,0.06877823,-0.1322286,0.6573234,-0.05493261,-0.3151867,0.15612094,-0.9757131,-0.06453716,-0.03661017,0.2325981,-0.8836735,0.31137335,-0.74525404,0.31831095,-0.7424745,0.3793901,-0.31365466,0.16162597,-0.87296695,0.2906433,-1.0388987,0.24266037,-0.976164,0.011490906,0.16448043,-0.10094324,0.5018003,0.6374636,1.583519,0.58896166,2.2297685,0.877852,0.38440678,0.45872706,2.642482,0.64919186,1.4902639,0.64592755,1.4864987,0.578223,0.95936084,0.4688835,2.3138154,0.4206414,2.4617891,0.43548492,2.4065638,0.81714255,0.1574144,0.7862639,0.23839466,0.049063336,0.0144337565,,,,,,,,,,,,,,,,,,,,,1.4921528,3.661648,0.74854404,5.703159,1.1990973,1.7393013,0.19564371,,2.0575616,0.18067901,0.631112,0.9974806,-1.2737501,,5.398767,,7.214988,2.720778,2.8812985,8.851859,,3.4546103,3.9964786,1.7130297,-0.60425633,1.5180472,,8.992867,11.401925,4.840139,,13.104139,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9343917,5.8303685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199727,3.661648,0.35345843,5.703159,1.1990973,1.5247941,-0.01195088,,1.9726474,-0.23494804,0.26085833,0.8540104,-1.615183,,5.398767,,7.125358,2.682065,2.8441076,8.851859,,3.4546103,3.9408724,1.68825,-0.60425633,1.4111079,,8.992867,11.401925,4.5216026,,12.924288,,,,,,,,-3.5383732,,3.9343874,5.1821656,1.5341686,1.6762037,-3.7053578,-3.9633265,5.78303,,,,,,,,,,,,,,,,,,,,,,,,,,1.0648609,1.1429762,2.4294658,1.4848155,7.431342,2.0,3.8620634,0.5,2.8143275,0.5138749,0.16666667,1.853144,1.5,0.4117647,0.81150854,0.47980595,2.234607,0.82482105,0.6701919
